,Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
13723,Zip,42701,KY,Hardin County,Elizabethtown,2022-02-28,7.2
13724,Zip,42712,KY,Grayson County,Big Clifty,2022-02-28,6.9
13725,Zip,42713,KY,Hart County,Bonnieville,2022-02-28,5.0
13726,Zip,42715,KY,Adair County,Breeding,2022-02-28,5.4
13727,Zip,42716,KY,Larue County,Buffalo,2022-02-28,3.9
13728,Zip,42717,KY,Cumberland County,Burkesville,2022-02-28,4.0
13729,Zip,42718,KY,Taylor County,Campbellsville,2022-02-28,4.8
13730,Zip,42721,KY,Grayson County,Caneyville,2022-02-28,5.8
13731,Zip,42722,KY,Hart County,Canmer,2022-02-28,3.2
13732,Zip,42724,KY,Hardin County,Cecilia,2022-02-28,6.9
13733,Zip,42726,KY,Grayson County,Clarkson,2022-02-28,5.2
13734,Zip,42728,KY,Adair County,Columbia,2022-02-28,3.9
13735,Zip,42729,KY,Hart County,Cub Run,2022-02-28,4.2
13736,Zip,42732,KY,Hardin County,Eastview,2022-02-28,8.2
13737,Zip,42733,KY,Taylor County,Elk Horn,2022-02-28,5.3
13738,Zip,42740,KY,Hardin County,Glendale,2022-02-28,6.7
13739,Zip,42741,KY,Adair County,Glens Fork,2022-02-28,4.6
13740,Zip,42742,KY,Adair County,Columbia,2022-02-28,5.9
13741,Zip,42743,KY,Green County,Greensburg,2022-02-28,2.5
13742,Zip,42746,KY,Hart County,Hardyville,2022-02-28,5.1
13743,Zip,42748,KY,Larue County,Hodgenville,2022-02-28,3.0
13744,Zip,42749,KY,Hart County,Horse Cave,2022-02-28,3.1
13745,Zip,42753,KY,Adair County,Knifley,2022-02-28,6.0
13746,Zip,42754,KY,Grayson County,Leitchfield,2022-02-28,5.5
13747,Zip,42757,KY,Hart County,Magnolia,2022-02-28,1.9
13748,Zip,42758,KY,Taylor County,Campbellsville,2022-02-28,6.4
13749,Zip,42762,KY,Grayson County,Millwood,2022-02-28,0.3
13750,Zip,42764,KY,Green County,Mount Sherman,2022-02-28,2.7
13751,Zip,42765,KY,Hart County,Munfordville,2022-02-28,3.1
13752,Zip,42776,KY,Hardin County,Sonora,2022-02-28,6.3
13753,Zip,42782,KY,Green County,Summersville,2022-02-28,3.2
13754,Zip,42784,KY,Larue County,Upton,2022-02-28,3.6
13755,Zip,42788,KY,Hardin County,White Mills,2022-02-28,4.9
13756,Zip,43001,OH,Licking County,Alexandria,2022-02-28,6.0
13757,Zip,43003,OH,Delaware County,Ashley,2022-02-28,1.3
13758,Zip,43004,OH,Franklin County,Blacklick,2022-02-28,6.0
13759,Zip,43005,OH,Knox County,Bladensburg,2022-02-28,4.4
13760,Zip,43006,OH,Knox County,Gann,2022-02-28,5.3
13761,Zip,43007,OH,Union County,Marysville,2022-02-28,3.7
13762,Zip,43008,OH,Licking County,Buckeye Lake,2022-02-28,7.3
13763,Zip,43009,OH,Champaign County,Cable,2022-02-28,5.9
13764,Zip,43010,OH,Clark County,Catawba,2022-02-28,9.0
13765,Zip,43011,OH,Knox County,Centerburg,2022-02-28,5.9
13766,Zip,43013,OH,Licking County,Hartford,2022-02-28,5.4
13767,Zip,43014,OH,Knox County,Danville,2022-02-28,5.2
13768,Zip,43015,OH,Delaware County,Delaware,2022-02-28,4.8
13769,Zip,43016,OH,Franklin County,Dublin,2022-02-28,5.7
13770,Zip,43017,OH,Franklin County,Dublin,2022-02-28,5.5
13771,Zip,43018,OH,Licking County,Etna,2022-02-28,7.6
13772,Zip,43019,OH,Knox County,Fredericktown,2022-02-28,5.9
13773,Zip,43021,OH,Delaware County,Galena,2022-02-28,4.5
13774,Zip,43022,OH,Knox County,Gambier,2022-02-28,5.6
13775,Zip,43023,OH,Licking County,Granville,2022-02-28,5.7
13776,Zip,43025,OH,Licking County,Hebron,2022-02-28,6.7
13777,Zip,43026,OH,Franklin County,Hilliard,2022-02-28,6.1
13778,Zip,43027,PA,Mercer County,Findley Township,2022-02-28,4.9
13779,Zip,43028,OH,Knox County,Howard,2022-02-28,5.8
13780,Zip,43029,OH,Madison County,Irwin,2022-02-28,5.5
13781,Zip,43030,OH,Perry County,Thornville,2022-02-28,6.6
13782,Zip,43031,OH,Licking County,Johnstown,2022-02-28,6.8
13783,Zip,43033,OH,Licking County,Kirkersville,2022-02-28,5.4
13784,Zip,43035,OH,Franklin County,Columbus,2022-02-28,4.3
13785,Zip,43036,OH,Union County,Magnetic Springs,2022-02-28,4.5
13786,Zip,43037,OH,Knox County,Martinsburg,2022-02-28,4.4
13787,Zip,43040,OH,Union County,Marysville,2022-02-28,4.9
13788,Zip,43044,OH,Champaign County,Mechanicsburg,2022-02-28,6.1
13789,Zip,43045,OH,Union County,Milford Center,2022-02-28,5.2
13790,Zip,43046,OH,Fairfield County,Millersport,2022-02-28,7.1
13791,Zip,43047,OH,Champaign County,Mingo,2022-02-28,6.4
13792,Zip,43048,OH,Knox County,Mount Vernon,2022-02-28,6.7
13793,Zip,43050,OH,Knox County,Mount Vernon,2022-02-28,6.1
13794,Zip,43054,OH,Franklin County,New Albany,2022-02-28,5.6
13795,Zip,43055,OH,Licking County,Newark,2022-02-28,7.3
13796,Zip,43056,OH,Licking County,Heath,2022-02-28,6.6
13797,Zip,43060,OH,Champaign County,North Lewisburg,2022-02-28,5.9
13798,Zip,43061,OH,Delaware County,Ostrander,2022-02-28,4.5
13799,Zip,43062,OH,Licking County,Pataskala,2022-02-28,6.2
13800,Zip,43064,OH,Union County,Plain City,2022-02-28,5.1
13801,Zip,43065,OH,Delaware County,Powell,2022-02-28,4.6
13802,Zip,43066,OH,Delaware County,Radnor,2022-02-28,3.8
13803,Zip,43067,OH,Union County,Raymond,2022-02-28,4.1
13804,Zip,43068,OH,Franklin County,Reynoldsburg,2022-02-28,6.5
13805,Zip,43070,OH,Logan County,De Graff,2022-02-28,5.6
13806,Zip,43071,OH,Licking County,Saint Louisville,2022-02-28,7.1
13807,Zip,43072,OH,Champaign County,Saint Paris,2022-02-28,5.7
13808,Zip,43074,OH,Delaware County,Sunbury,2022-02-28,4.7
13809,Zip,43076,OH,Perry County,Thornville,2022-02-28,6.6
13810,Zip,43077,OH,Union County,Unionville Center,2022-02-28,5.4
13811,Zip,43078,OH,Champaign County,Urbana,2022-02-28,5.9
13812,Zip,43080,OH,Licking County,Utica,2022-02-28,6.4
13813,Zip,43081,OH,Franklin County,Westerville,2022-02-28,6.0
13814,Zip,43082,OH,Franklin County,Westerville,2022-02-28,4.5
13815,Zip,43084,OH,Champaign County,Woodstock,2022-02-28,6.6
13816,Zip,43085,OH,Franklin County,Worthington,2022-02-28,5.9
13817,Zip,43101,OH,Ross County,Adelphi,2022-02-28,6.7
13818,Zip,43102,OH,Fairfield County,Amanda,2022-02-28,5.8
13819,Zip,43103,OH,Pickaway County,Ashville,2022-02-28,6.1
13820,Zip,43105,OH,Fairfield County,Baltimore,2022-02-28,5.9
13821,Zip,43106,OH,Fayette County,Bloomingburg,2022-02-28,5.4
13822,Zip,43107,OH,Fairfield County,Bremen,2022-02-28,6.3
13823,Zip,43109,OH,Franklin County,Brice,2022-02-28,8.2
13824,Zip,43110,OH,Franklin County,Columbus,2022-02-28,6.6
13825,Zip,43111,OH,Athens County,Nelsonville,2022-02-28,3.4
13826,Zip,43112,OH,Fairfield County,Carroll,2022-02-28,6.8
13827,Zip,43113,OH,Pickaway County,Circleville,2022-02-28,5.7
13828,Zip,43115,OH,Ross County,Clarksburg,2022-02-28,7.2
13829,Zip,43116,OH,Pickaway County,Commercial Point,2022-02-28,5.9
13830,Zip,43119,OH,Franklin County,Columbus,2022-02-28,6.6
13831,Zip,43123,OH,Franklin County,Grove City,2022-02-28,6.3
13832,Zip,43125,OH,Franklin County,Groveport,2022-02-28,6.6
13833,Zip,43126,OH,Franklin County,Harrisburg,2022-02-28,10.2
13834,Zip,43127,OH,Hocking County,Haydenville,2022-02-28,3.6
13835,Zip,43128,OH,Fayette County,Jeffersonville,2022-02-28,5.9
13836,Zip,43130,OH,Fairfield County,Lancaster,2022-02-28,6.3
13837,Zip,43135,OH,Hocking County,Laurelville,2022-02-28,5.9
13838,Zip,43136,OH,Fairfield County,Lithopolis,2022-02-28,5.9
13839,Zip,43137,OH,Franklin County,Columbus,2022-02-28,6.2
13840,Zip,43138,OH,Hocking County,Logan,2022-02-28,7.3
13841,Zip,43140,OH,Madison County,London,2022-02-28,5.9
13842,Zip,43142,OH,Fayette County,Milledgeville,2022-02-28,6.2
13843,Zip,43143,OH,Madison County,Mount Sterling,2022-02-28,6.4
13844,Zip,43144,OH,Perry County,New Straitsville,2022-02-28,2.4
13845,Zip,43145,OH,Pickaway County,New Holland,2022-02-28,6.3
13846,Zip,43146,OH,Pickaway County,Orient,2022-02-28,6.0
13847,Zip,43147,OH,Fairfield County,Pickerington,2022-02-28,5.8
13848,Zip,43148,OH,Fairfield County,Pleasantville,2022-02-28,7.0
13849,Zip,43149,OH,Hocking County,Rockbridge,2022-02-28,7.4
13850,Zip,43150,OH,Fairfield County,Rushville,2022-02-28,6.3
13851,Zip,43151,OH,Madison County,Midway,2022-02-28,9.2
13852,Zip,43152,OH,Hocking County,South Bloomingville,2022-02-28,4.9
13853,Zip,43153,OH,Madison County,South Solon,2022-02-28,8.5
13854,Zip,43154,OH,Fairfield County,Stoutsville,2022-02-28,6.0
13855,Zip,43155,OH,Fairfield County,Sugar Grove,2022-02-28,5.2
13856,Zip,43156,OH,Pickaway County,Ashville,2022-02-28,7.4
13857,Zip,43157,OH,Fairfield County,Baltimore,2022-02-28,7.8
13858,Zip,43158,OH,Hocking County,Logan,2022-02-28,1.0
13859,Zip,43160,OH,Fayette County,Washington Court House,2022-02-28,6.1
13860,Zip,43162,OH,Madison County,West Jefferson,2022-02-28,5.3
13861,Zip,43164,OH,Pickaway County,Williamsport,2022-02-28,6.4
13862,Zip,43201,OH,Franklin County,Columbus,2022-02-28,5.2
13863,Zip,43202,OH,Franklin County,Columbus,2022-02-28,5.1
13864,Zip,43203,OH,Franklin County,Columbus,2022-02-28,9.9
13865,Zip,43204,OH,Franklin County,Columbus,2022-02-28,6.9
13866,Zip,43205,OH,Franklin County,Columbus,2022-02-28,7.9
13867,Zip,43206,OH,Franklin County,Columbus,2022-02-28,8.0
13868,Zip,43207,OH,Franklin County,Columbus,2022-02-28,7.3
13869,Zip,43209,OH,Franklin County,Bexley,2022-02-28,6.0
13870,Zip,43211,OH,Franklin County,Columbus,2022-02-28,15.0
13871,Zip,43212,OH,Franklin County,Grandview Heights,2022-02-28,5.1
13872,Zip,43213,OH,Franklin County,Whitehall,2022-02-28,6.4
13873,Zip,43214,OH,Franklin County,Columbus,2022-02-28,6.1
13874,Zip,43215,OH,Franklin County,Columbus,2022-02-28,4.7
13875,Zip,43219,OH,Franklin County,Columbus,2022-02-28,8.7
13876,Zip,43220,OH,Franklin County,Upper Arlington,2022-02-28,6.0
13877,Zip,43221,OH,Franklin County,Upper Arlington,2022-02-28,5.7
13878,Zip,43223,OH,Franklin County,Columbus,2022-02-28,8.6
13879,Zip,43224,OH,Franklin County,Columbus,2022-02-28,7.5
13880,Zip,43227,OH,Franklin County,Columbus,2022-02-28,8.1
13881,Zip,43228,OH,Franklin County,Columbus,2022-02-28,6.8
13882,Zip,43229,OH,Franklin County,Columbus,2022-02-28,7.0
13883,Zip,43230,OH,Franklin County,Gahanna,2022-02-28,5.8
13884,Zip,43231,OH,Franklin County,Columbus,2022-02-28,6.6
13885,Zip,43232,OH,Franklin County,Columbus,2022-02-28,7.3
13886,Zip,43235,OH,Franklin County,Columbus,2022-02-28,5.9
13887,Zip,43240,OH,Franklin County,Columbus,2022-02-28,4.8
13888,Zip,43302,OH,Marion County,Marion,2022-02-28,6.1
13889,Zip,43310,OH,Logan County,Belle Center,2022-02-28,5.7
13890,Zip,43311,OH,Logan County,Bellefontaine,2022-02-28,5.8
13891,Zip,43314,OH,Marion County,Caledonia,2022-02-28,5.4
13892,Zip,43315,OH,Morrow County,Cardington,2022-02-28,5.9
13893,Zip,43316,OH,Wyandot County,Carey,2022-02-28,6.0
13894,Zip,43317,OH,Knox County,Fredericktown,2022-02-28,7.3
13895,Zip,43318,OH,Logan County,De Graff,2022-02-28,6.4
13896,Zip,43319,OH,Logan County,East Liberty,2022-02-28,5.8
13897,Zip,43320,OH,Morrow County,Edison,2022-02-28,6.0
13898,Zip,43321,OH,Morrow County,Fulton,2022-02-28,6.2
13899,Zip,43322,OH,Marion County,Green Camp,2022-02-28,7.0
13900,Zip,43323,OH,Wyandot County,Harpster,2022-02-28,3.9
13901,Zip,43324,OH,Logan County,Huntsville,2022-02-28,6.0
13902,Zip,43325,OH,Crawford County,Galion,2022-02-28,5.5
13903,Zip,43326,OH,Hardin County,Kenton,2022-02-28,6.2
13904,Zip,43330,OH,Wyandot County,Kirby,2022-02-28,0.4
13905,Zip,43331,OH,Logan County,Lakeview,2022-02-28,6.6
13906,Zip,43332,OH,Marion County,La Rue,2022-02-28,5.2
13907,Zip,43333,OH,Logan County,Lewistown,2022-02-28,5.9
13908,Zip,43334,OH,Morrow County,Marengo,2022-02-28,6.3
13909,Zip,43336,OH,Logan County,East Liberty,2022-02-28,5.4
13910,Zip,43337,OH,Marion County,Morral,2022-02-28,4.5
13911,Zip,43338,OH,Morrow County,Mount Gilead,2022-02-28,6.1
13912,Zip,43340,OH,Hardin County,Mount Victory,2022-02-28,6.5
13913,Zip,43341,OH,Marion County,New Bloomington,2022-02-28,4.5
13914,Zip,43342,OH,Marion County,Prospect,2022-02-28,5.3
13915,Zip,43343,OH,Logan County,Quincy,2022-02-28,6.4
13916,Zip,43344,OH,Union County,Richwood,2022-02-28,4.7
13917,Zip,43345,OH,Hardin County,Ridgeway,2022-02-28,5.9
13918,Zip,43346,OH,Auglaize County,Waynesfield,2022-02-28,1.1
13919,Zip,43347,OH,Logan County,Rushsylvania,2022-02-28,5.9
13920,Zip,43348,OH,Logan County,Russells Point,2022-02-28,6.2
13921,Zip,43349,OH,Richland County,Bellville,2022-02-28,6.4
13922,Zip,43350,OH,Morrow County,Sparta,2022-02-28,7.6
13923,Zip,43351,OH,Wyandot County,Upper Sandusky,2022-02-28,5.1
13924,Zip,43356,OH,Marion County,Waldo,2022-02-28,5.0
13925,Zip,43357,OH,Logan County,West Liberty,2022-02-28,5.8
13926,Zip,43358,OH,Logan County,West Mansfield,2022-02-28,5.9
13927,Zip,43359,OH,Wyandot County,Wharton,2022-02-28,2.9
13928,Zip,43360,OH,Logan County,Valley Hi,2022-02-28,5.8
13929,Zip,43402,OH,Wood County,Bowling Green,2022-02-28,6.5
13930,Zip,43406,OH,Wood County,Bradner,2022-02-28,6.4
13931,Zip,43407,OH,Sandusky County,Burgoon,2022-02-28,5.5
13932,Zip,43408,OH,Ottawa County,Genoa,2022-02-28,5.1
13933,Zip,43410,OH,Sandusky County,Clyde,2022-02-28,5.4
13934,Zip,43412,OH,Lucas County,Curtice,2022-02-28,4.7
13935,Zip,43413,OH,Wood County,Cygnet,2022-02-28,7.0
13936,Zip,43414,OH,Wood County,Bowling Green,2022-02-28,7.4
13937,Zip,43416,OH,Ottawa County,Elmore,2022-02-28,5.5
13938,Zip,43420,OH,Sandusky County,Fremont,2022-02-28,5.6
13939,Zip,43430,OH,Ottawa County,Genoa,2022-02-28,5.3
13940,Zip,43431,OH,Sandusky County,Gibsonburg,2022-02-28,5.6
13941,Zip,43432,OH,Ottawa County,Graytown,2022-02-28,5.9
13942,Zip,43433,OH,Ottawa County,Port Clinton,2022-02-28,6.5
13943,Zip,43434,OH,Lucas County,Harbor View,2022-02-28,7.9
13944,Zip,43435,OH,Sandusky County,Helena,2022-02-28,5.4
13945,Zip,43437,OH,Wood County,Cygnet,2022-02-28,6.5
13946,Zip,43438,OH,Erie County,Kelleys Island,2022-02-28,4.4
13947,Zip,43439,OH,Ottawa County,Port Clinton,2022-02-28,3.8
13948,Zip,43440,OH,Ottawa County,Marblehead,2022-02-28,5.7
13949,Zip,43441,OH,Wood County,Perrysburg,2022-02-28,5.4
13950,Zip,43442,OH,Sandusky County,Lindsey,2022-02-28,5.3
13951,Zip,43443,OH,Wood County,Luckey,2022-02-28,6.4
13952,Zip,43445,OH,Ottawa County,Martin,2022-02-28,5.4
13953,Zip,43446,OH,Ottawa County,Middle Bass,2022-02-28,5.5
13954,Zip,43447,OH,Wood County,Millbury,2022-02-28,6.5
13955,Zip,43449,OH,Ottawa County,Oak Harbor,2022-02-28,5.8
13956,Zip,43450,OH,Wood County,Pemberville,2022-02-28,6.6
13957,Zip,43451,OH,Wood County,Portage,2022-02-28,6.2
13958,Zip,43452,OH,Ottawa County,Port Clinton,2022-02-28,5.7
13959,Zip,43456,OH,Ottawa County,Put in Bay,2022-02-28,5.8
13960,Zip,43457,OH,Wood County,Risingsun,2022-02-28,6.7
13961,Zip,43458,OH,Ottawa County,Rocky Ridge,2022-02-28,3.9
13962,Zip,43460,OH,Wood County,Rossford,2022-02-28,6.7
13963,Zip,43462,OH,Wood County,Rudolph,2022-02-28,6.4
13964,Zip,43463,OH,Wood County,Perrysburg,2022-02-28,6.1
13965,Zip,43464,OH,Sandusky County,Vickery,2022-02-28,6.3
13966,Zip,43465,OH,Wood County,Walbridge,2022-02-28,6.8
13967,Zip,43466,OH,Wood County,Wayne,2022-02-28,6.7
13968,Zip,43467,OH,Wood County,West Millgrove,2022-02-28,8.3
13969,Zip,43468,OH,Lucas County,Curtice,2022-02-28,5.7
13970,Zip,43469,OH,Sandusky County,Woodville,2022-02-28,5.2
13971,Zip,43501,OH,Williams County,Alvordton,2022-02-28,5.6
13972,Zip,43502,OH,Fulton County,Archbold,2022-02-28,5.5
13973,Zip,43504,OH,Lucas County,Berkey,2022-02-28,7.2
13974,Zip,43505,OH,Williams County,Edon,2022-02-28,6.7
13975,Zip,43506,OH,Williams County,Bryan,2022-02-28,5.8
13976,Zip,43510,OH,Henry County,Liberty Center,2022-02-28,4.4
13977,Zip,43511,OH,Wood County,Custar,2022-02-28,6.7
13978,Zip,43512,OH,Defiance County,Defiance,2022-02-28,5.8
13979,Zip,43515,OH,Fulton County,Delta,2022-02-28,5.6
13980,Zip,43516,OH,Henry County,Deshler,2022-02-28,5.8
13981,Zip,43517,OH,Williams County,Edgerton,2022-02-28,5.7
13982,Zip,43518,OH,Williams County,Edon,2022-02-28,5.6
13983,Zip,43519,OH,Defiance County,Evansport,2022-02-28,8.7
13984,Zip,43520,OH,Defiance County,Farmer,2022-02-28,5.3
13985,Zip,43521,OH,Fulton County,Fayette,2022-02-28,6.9
13986,Zip,43522,OH,Wood County,Grand Rapids,2022-02-28,6.2
13987,Zip,43523,OH,Henry County,Malinta,2022-02-28,4.7
13988,Zip,43524,OH,Henry County,Hamler,2022-02-28,6.3
13989,Zip,43525,OH,Wood County,Haskins,2022-02-28,6.7
13990,Zip,43526,OH,Defiance County,Hicksville,2022-02-28,5.7
13991,Zip,43527,OH,Henry County,Holgate,2022-02-28,5.9
13992,Zip,43528,OH,Lucas County,Holland,2022-02-28,6.1
13993,Zip,43531,OH,Williams County,Pioneer,2022-02-28,6.7
13994,Zip,43532,OH,Henry County,Liberty Center,2022-02-28,6.0
13995,Zip,43533,OH,Fulton County,Lyons,2022-02-28,5.7
13996,Zip,43534,OH,Henry County,Mc Clure,2022-02-28,5.7
13997,Zip,43535,OH,Henry County,Malinta,2022-02-28,5.3
13998,Zip,43536,OH,Defiance County,Mark Center,2022-02-28,5.3
13999,Zip,43537,OH,Lucas County,Maumee,2022-02-28,5.8
14000,Zip,43540,OH,Fulton County,Metamora,2022-02-28,5.5
14001,Zip,43541,OH,Wood County,Milton Center,2022-02-28,3.1
14002,Zip,43542,OH,Lucas County,Monclova,2022-02-28,6.2
14003,Zip,43543,OH,Williams County,Montpelier,2022-02-28,6.2
14004,Zip,43545,OH,Henry County,Napoleon,2022-02-28,5.6
14005,Zip,43547,OH,Lucas County,Neapolis,2022-02-28,6.1
14006,Zip,43548,OH,Henry County,New Bavaria,2022-02-28,5.5
14007,Zip,43549,OH,Defiance County,Ney,2022-02-28,5.3
14008,Zip,43551,OH,Wood County,Perrysburg,2022-02-28,6.3
14009,Zip,43553,OH,Fulton County,Wauseon,2022-02-28,5.4
14010,Zip,43554,OH,Williams County,Pioneer,2022-02-28,5.8
14011,Zip,43555,OH,Fulton County,Archbold,2022-02-28,7.0
14012,Zip,43556,OH,Defiance County,Sherwood,2022-02-28,5.2
14013,Zip,43557,OH,Williams County,Stryker,2022-02-28,5.2
14014,Zip,43558,OH,Fulton County,Swanton,2022-02-28,6.2
14015,Zip,43560,OH,Lucas County,Sylvania,2022-02-28,6.4
14016,Zip,43565,OH,Wood County,Bowling Green,2022-02-28,6.7
14017,Zip,43566,OH,Lucas County,Waterville,2022-02-28,5.1
14018,Zip,43567,OH,Fulton County,Wauseon,2022-02-28,5.5
14019,Zip,43569,OH,Wood County,Weston,2022-02-28,7.0
14020,Zip,43570,OH,Williams County,West Unity,2022-02-28,6.1
14021,Zip,43571,OH,Lucas County,Whitehouse,2022-02-28,6.0
14022,Zip,43604,OH,Lucas County,Toledo,2022-02-28,-0.3
14023,Zip,43605,OH,Lucas County,Toledo,2022-02-28,10.4
14024,Zip,43606,OH,Lucas County,Toledo,2022-02-28,7.3
14025,Zip,43607,OH,Lucas County,Toledo,2022-02-28,10.4
14026,Zip,43608,OH,Lucas County,Toledo,2022-02-28,1.4
14027,Zip,43609,OH,Lucas County,Toledo,2022-02-28,9.5
14028,Zip,43611,OH,Lucas County,Toledo,2022-02-28,8.6
14029,Zip,43612,OH,Lucas County,Toledo,2022-02-28,8.9
14030,Zip,43613,OH,Lucas County,Toledo,2022-02-28,7.1
14031,Zip,43614,OH,Lucas County,Toledo,2022-02-28,6.6
14032,Zip,43615,OH,Lucas County,Toledo,2022-02-28,6.9
14033,Zip,43616,OH,Lucas County,Oregon,2022-02-28,5.7
14034,Zip,43617,OH,Lucas County,Toledo,2022-02-28,6.0
14035,Zip,43619,OH,Wood County,Northwood,2022-02-28,6.7
14036,Zip,43620,OH,Lucas County,Toledo,2022-02-28,3.5
14037,Zip,43623,OH,Lucas County,Toledo,2022-02-28,6.3
14038,Zip,43701,OH,Muskingum County,Zanesville,2022-02-28,6.2
14039,Zip,43711,OH,Guernsey County,Cumberland,2022-02-28,7.5
14040,Zip,43713,OH,Belmont County,Barnesville,2022-02-28,5.4
14041,Zip,43716,OH,Monroe County,Beallsville,2022-02-28,5.3
14042,Zip,43718,OH,Belmont County,Belmont,2022-02-28,5.1
14043,Zip,43719,OH,Belmont County,Bethesda,2022-02-28,5.3
14044,Zip,43720,OH,Muskingum County,Blue Rock,2022-02-28,5.3
14045,Zip,43722,OH,Guernsey County,Senecaville,2022-02-28,7.1
14046,Zip,43723,OH,Guernsey County,Byesville,2022-02-28,5.5
14047,Zip,43724,OH,Noble County,Caldwell,2022-02-28,5.4
14048,Zip,43725,OH,Guernsey County,Cambridge,2022-02-28,5.1
14049,Zip,43727,OH,Muskingum County,Chandlersville,2022-02-28,9.5
14050,Zip,43728,OH,Morgan County,Chesterhill,2022-02-28,6.7
14051,Zip,43730,OH,Perry County,Corning,2022-02-28,6.9
14052,Zip,43731,OH,Perry County,Crooksville,2022-02-28,6.0
14053,Zip,43732,OH,Guernsey County,Cumberland,2022-02-28,6.4
14054,Zip,43733,OH,Guernsey County,Derwent,2022-02-28,4.4
14055,Zip,43734,OH,Muskingum County,Duncan Falls,2022-02-28,9.1
14056,Zip,43735,OH,Muskingum County,Roseville,2022-02-28,8.5
14057,Zip,43738,OH,Muskingum County,Fultonham,2022-02-28,5.3
14058,Zip,43739,OH,Perry County,Glenford,2022-02-28,6.6
14059,Zip,43740,OH,Licking County,Gratiot,2022-02-28,7.4
14060,Zip,43746,OH,Muskingum County,Hopewell,2022-02-28,5.7
14061,Zip,43747,OH,Monroe County,Jerusalem,2022-02-28,4.7
14062,Zip,43748,OH,Perry County,Junction City,2022-02-28,6.7
14063,Zip,43749,OH,Guernsey County,Kimbolton,2022-02-28,6.3
14064,Zip,43750,OH,Guernsey County,Lore City,2022-02-28,5.8
14065,Zip,43754,OH,Monroe County,Lewisville,2022-02-28,3.5
14066,Zip,43755,OH,Guernsey County,Lore City,2022-02-28,5.9
14067,Zip,43756,OH,Morgan County,McConnelsville,2022-02-28,6.7
14068,Zip,43757,OH,Monroe County,Jerusalem,2022-02-28,3.9
14069,Zip,43758,OH,Morgan County,Malta,2022-02-28,7.0
14070,Zip,43759,OH,Belmont County,Morristown,2022-02-28,4.0
14071,Zip,43760,OH,Perry County,Mount Perry,2022-02-28,7.4
14072,Zip,43762,OH,Muskingum County,New Concord,2022-02-28,8.6
14073,Zip,43764,OH,Perry County,New Lexington,2022-02-28,7.0
14074,Zip,43766,OH,Perry County,New Straitsville,2022-02-28,3.5
14075,Zip,43767,OH,Muskingum County,Norwich,2022-02-28,6.7
14076,Zip,43768,OH,Guernsey County,Old Washington,2022-02-28,6.4
14077,Zip,43771,OH,Muskingum County,Philo,2022-02-28,7.2
14078,Zip,43772,OH,Guernsey County,Pleasant City,2022-02-28,7.2
14079,Zip,43773,OH,Guernsey County,Quaker City,2022-02-28,5.5
14080,Zip,43777,OH,Muskingum County,Roseville,2022-02-28,8.4
14081,Zip,43778,OH,Guernsey County,Salesville,2022-02-28,5.1
14082,Zip,43779,OH,Noble County,Sarahsville,2022-02-28,8.0
14083,Zip,43780,OH,Guernsey County,Senecaville,2022-02-28,6.2
14084,Zip,43782,OH,Perry County,Shawnee,2022-02-28,6.1
14085,Zip,43783,OH,Perry County,Somerset,2022-02-28,6.1
14086,Zip,43786,OH,Monroe County,Lewisville,2022-02-28,-0.9
14087,Zip,43787,OH,Morgan County,Stockport,2022-02-28,6.0
14088,Zip,43788,OH,Noble County,Summerfield,2022-02-28,1.0
14089,Zip,43791,OH,Muskingum County,Zanesville,2022-02-28,8.0
14090,Zip,43793,OH,Monroe County,Woodsfield,2022-02-28,5.8
14091,Zip,43802,OH,Muskingum County,Adamsville,2022-02-28,7.7
14092,Zip,43804,OH,Holmes County,Baltic,2022-02-28,5.9
14093,Zip,43805,OH,Coshocton County,Blissfield,2022-02-28,6.4
14094,Zip,43811,OH,Coshocton County,Conesville,2022-02-28,8.4
14095,Zip,43812,OH,Coshocton County,Coshocton,2022-02-28,5.8
14096,Zip,43821,OH,Muskingum County,Dresden,2022-02-28,6.1
14097,Zip,43822,OH,Muskingum County,Frazeysburg,2022-02-28,7.8
14098,Zip,43824,OH,Coshocton County,Fresno,2022-02-28,4.8
14099,Zip,43830,OH,Muskingum County,Nashport,2022-02-28,8.4
14100,Zip,43832,OH,Tuscarawas County,Newcomerstown,2022-02-28,5.7
14101,Zip,43836,OH,Coshocton County,Plainfield,2022-02-28,2.4
14102,Zip,43837,OH,Tuscarawas County,Port Washington,2022-02-28,5.1
14103,Zip,43840,OH,Tuscarawas County,Stone Creek,2022-02-28,5.5
14104,Zip,43842,OH,Muskingum County,Dresden,2022-02-28,5.3
14105,Zip,43843,OH,Coshocton County,Walhonding,2022-02-28,5.4
14106,Zip,43844,OH,Coshocton County,Warsaw,2022-02-28,4.9
14107,Zip,43845,OH,Coshocton County,West Lafayette,2022-02-28,5.8
14108,Zip,43901,OH,Jefferson County,Adena,2022-02-28,5.0
14109,Zip,43902,OH,Belmont County,Alledonia,2022-02-28,3.1
14110,Zip,43903,OH,Jefferson County,Amsterdam,2022-02-28,6.8
14111,Zip,43905,OH,Belmont County,Saint Clairsville,2022-02-28,6.5
14112,Zip,43906,OH,Belmont County,Bellaire,2022-02-28,5.4
14113,Zip,43907,OH,Harrison County,Cadiz,2022-02-28,6.0
14114,Zip,43908,OH,Jefferson County,Bergholz,2022-02-28,3.8
